,,,,,Distance moved,Velocity,Freezing,Freezing,Cruising,Cruising,Bursting,Bursting,Turn angle,Angular velocity,Meander,Meander
T1,Cocaine 0.3,Trial     7,E3,0:15:00-0:20:00,913.617,3.04701,563,253.08,670,30.32,129,6.48,82.4036,2060.09,3425.72,25514800
T1,Cocaine 0.3,Trial     7,E3,0:20:00-0:25:00,266.891,0.890113,10,298.24,20,1.12,7,0.48,119.022,2975.55,6498.7,48675200
T1,Cocaine 0.3,Trial     7,E3,0:25:00-0:30:00,747.135,2.49244,371,265.92,481,22.2,87,4.76,86.5331,2163.33,3884.62,28948200
T1,Cocaine 0.3,Trial     7,E3,0:30:00-0:35:00,462.049,1.54057,171,286.64,205,9.28,33,1.76,100.654,2516.34,4931.3,36817100
T1,Cocaine 0.3,Trial     7,E3,0:35:00-0:40:00,439.59,1.46608,140,288.48,155,6.96,47,2.16,107.34,2683.49,5255.63,39322600
T1,Cocaine 0.3,Trial     7,E3,0:40:00-0:45:00,0.0542805,1.35701,0,0,0,0,0,0,19.0991,477.477,351.859,351.859
T1,Cocaine 0.3,Trial     7,E9,0:00:00-0:05:00,4.30395,0.752439,1,299.76,0,0,0,0,120.811,3020.28,6014.65,733788
T1,Cocaine 0.3,Trial     7,E9,0:05:00-0:10:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T1,Cocaine 0.3,Trial     7,E9,0:10:00-0:15:00,NA,NA,1,300,0,0,0,0,NA,NA,NA,NA
T1,Cocaine 0.3,Trial     7,E9,0:15:00-0:20:00,753.236,2.51885,385,263,546,24.16,78,4.08,87.2911,2182.28,3891.47,28956400
T1,Cocaine 0.3,Trial     7,E9,0:20:00-0:25:00,221.574,0.738973,4,299.88,3,0.12,0,0,115.376,2884.4,6742.85,49978000
T1,Cocaine 0.3,Trial     7,E9,0:25:00-0:30:00,872.845,2.91181,445,255.32,651,29.48,86,5.04,79.2253,1980.63,3198.89,23927700
T1,Cocaine 0.3,Trial     7,E9,0:30:00-0:35:00,505.618,1.68584,177,281.76,261,11.52,29,1.68,101.279,2531.98,4843.03,36269500
T1,Cocaine 0.3,Trial     7,E9,0:35:00-0:40:00,263.007,0.877158,2,227.48,2,0.08,0,0,118.138,2953.46,6205.09,46426400
T1,Cocaine 0.3,Trial     7,E9,0:40:00-0:45:00,0.0292541,0.731354,0,0,0,0,0,0,168.064,4201.61,5744.97,5744.97
T1,Cocaine 0.3,Trial     7,F9,0:00:00-0:05:00,93.833,0.96975,6,97.04,6,202.64,0,0,119.138,2978.44,5385.44,11287900
T1,Cocaine 0.3,Trial     7,F9,0:05:00-0:10:00,NA,NA,0,0,1,300,0,0,NA,NA,NA,NA
T1,Cocaine 0.3,Trial     7,F9,0:10:00-0:15:00,NA,NA,0,0,1,300,0,0,NA,NA,NA,NA
T1,Cocaine 0.3,Trial     7,F9,0:15:00-0:20:00,792.793,2.64653,332,263.84,475,23.28,139,7.64,93.0173,2325.43,4563.87,33676800
T1,Cocaine 0.3,Trial     7,F9,0:20:00-0:25:00,209.097,0.697362,10,299.4,10,0.44,3,0.12,118.617,2965.43,7308.3,54432200
T1,Cocaine 0.3,Trial     7,F9,0:25:00-0:30:00,636.639,2.12383,250,272.6,380,18.36,92,5.36,92.4658,2311.65,5047.12,37293200
T1,Cocaine 0.3,Trial     7,F9,0:30:00-0:35:00,142.766,0.476014,6,47.64,10,0.52,2,0.12,120.669,3016.72,9647.81,66917200
T1,Cocaine 0.3,Trial     7,F9,0:35:00-0:40:00,141.646,0.472405,0,0,0,0,0,0,120.752,3018.8,8839.4,62936600
T1,Cocaine 0.3,Trial     7,F9,0:40:00-0:45:00,0.0332957,0.832393,0,0,0,0,0,0,162.496,4062.4,4880.39,4880.39
T1,Cocaine 0.3,Trial     7,G3,0:00:00-0:05:00,233.544,0.779625,45,296.84,47,2.08,9,0.44,117.268,2931.71,7823.97,57561000
T1,Cocaine 0.3,Trial     7,G3,0:05:00-0:10:00,216.954,0.723565,25,297.56,31,1.64,10,0.6,116.381,2909.51,9118.64,67943000
T1,Cocaine 0.3,Trial     7,G3,0:10:00-0:15:00,329.163,1.0978,92,292.88,106,5.08,19,1.24,113.058,2826.45,7132.86,52925800
T1,Cocaine 0.3,Trial     7,G3,0:15:00-0:20:00,784.393,2.61813,312,268.48,416,21.4,125,7.68,87.0749,2176.87,4269.32,31917500
T1,Cocaine 0.3,Trial     7,G3,0:20:00-0:25:00,158.964,0.530164,3,299.8,3,0.16,1,0.04,119.102,2977.54,9109,68098900
T1,Cocaine 0.3,Trial     7,G3,0:25:00-0:30:00,557.2,1.85882,144,284.84,183,10.72,81,5.56,106.633,2665.82,6142.51,45909100
T1,Cocaine 0.3,Trial     7,G3,0:30:00-0:35:00,208.315,0.69457,12,298.8,13,0.96,7,0.64,118.646,2966.15,8597.6,63665200
T1,Cocaine 0.3,Trial     7,G3,0:35:00-0:40:00,256.261,0.85466,10,47.92,12,0.76,5,0.4,119.189,2979.73,7026.14,52527400
T1,Cocaine 0.3,Trial     7,G3,0:40:00-0:45:00,0.0201991,0.504978,0,0,0,0,0,0,175.728,4393.19,8699.78,8699.78
T1,Cocaine 0.3,Trial     7,G9,0:00:00-0:05:00,644.151,2.15147,379,270.88,435,19.8,114,5.84,96.6007,2415.02,5830.31,42543800
T1,Cocaine 0.3,Trial     7,G9,0:05:00-0:10:00,417.268,1.39164,208,284.64,236,10.44,49,2.44,106.814,2670.35,7084.66,52192700
T1,Cocaine 0.3,Trial     7,G9,0:10:00-0:15:00,167.321,0.558034,4,299.64,5,0.24,1,0.04,121.449,3036.23,8592.05,62747700
T1,Cocaine 0.3,Trial     7,G9,0:15:00-0:20:00,601.577,2.00633,294,273.8,368,17.04,70,3.84,101.889,2547.22,5314.61,39354700
T1,Cocaine 0.3,Trial     7,G9,0:20:00-0:25:00,174.572,0.582216,9,299.4,10,0.4,0,0,120.011,3000.26,8449.57,62264900
T1,Cocaine 0.3,Trial     7,G9,0:25:00-0:30:00,410.019,1.36782,143,286.72,188,8.64,29,1.68,108.771,2719.27,6445.22,47888000
T1,Cocaine 0.3,Trial     7,G9,0:30:00-0:35:00,233.028,0.776966,18,298.68,22,1,4,0.24,117.844,2946.09,7752.05,57396100
T1,Cocaine 0.3,Trial     7,G9,0:35:00-0:40:00,252.331,0.841553,9,117.96,15,0.6,0,0,118.108,2952.69,6565.07,48811300
T1,Cocaine 0.3,Trial     7,G9,0:40:00-0:45:00,0.0798366,1.99592,0,0,0,0,0,0,175.77,4394.25,2201.62,2201.62
T1,Cocaine 0.3,Trial     7,H3,0:00:00-0:05:00,798.468,2.76708,529,249.72,627,27.52,82,4.12,77.9955,1949.89,2809.52,20192000
T1,Cocaine 0.3,Trial     7,H3,0:05:00-0:10:00,721.638,2.40674,528,264.88,601,25.12,49,2.44,77.4866,1937.16,2719.35,20340700
T1,Cocaine 0.3,Trial     7,H3,0:10:00-0:15:00,488.808,1.63023,301,279.6,335,13.96,24,1.16,94.3758,2359.4,4993.23,37074700
T1,Cocaine 0.3,Trial     7,H3,0:15:00-0:20:00,679.151,2.26504,390,268.36,458,20.64,79,3.96,98.345,2458.62,5201.47,38886200
T1,Cocaine 0.3,Trial     7,H3,0:20:00-0:25:00,420.059,1.40094,145,288.68,174,7.88,24,1.32,106.62,2665.5,4795.4,35850400
T1,Cocaine 0.3,Trial     7,H3,0:25:00-0:30:00,743.913,2.4817,424,265.36,513,22.92,85,4.36,91.3603,2284.01,3837.43,28684800
T1,Cocaine 0.3,Trial     7,H3,0:30:00-0:35:00,901.08,3.0044,550,253.2,732,31.52,75,3.8,72.9181,1822.95,2379.46,17824500
T1,Cocaine 0.3,Trial     7,H3,0:35:00-0:40:00,1047.71,3.49425,651,241.04,904,38.28,75,3.52,63.5071,1587.68,1631.24,12224500
T1,Cocaine 0.3,Trial     7,H3,0:40:00-0:45:00,0.0107652,0.269131,0,0,0,0,0,0,40.8538,1021.34,3794.97,3794.97
T1,Cocaine 0.3,Trial     7,H9,0:00:00-0:05:00,790.135,2.63765,384,264.36,507,23.76,138,7.4,89.9674,2249.19,4704.07,35012400
T1,Cocaine 0.3,Trial     7,H9,0:05:00-0:10:00,830.331,2.76925,455,260.36,566,26.36,162,8.12,88.099,2202.47,4896.91,36560300
T1,Cocaine 0.3,Trial     7,H9,0:10:00-0:15:00,714.513,2.38298,340,271.04,407,19.92,138,7.16,94.0535,2351.34,5146.59,38331800
T1,Cocaine 0.3,Trial     7,H9,0:15:00-0:20:00,640.981,2.13774,269,271,404,19,108,5.52,99.4305,2485.76,5767.8,42745200
T1,Cocaine 0.3,Trial     7,H9,0:20:00-0:25:00,282.452,0.942008,44,295.12,67,3.28,22,1.24,115.264,2881.61,7102.39,52763700
T1,Cocaine 0.3,Trial     7,H9,0:25:00-0:30:00,575.182,1.91881,270,272.72,388,17.76,86,3.88,100.322,2508.04,6081.87,44878100
T1,Cocaine 0.3,Trial     7,H9,0:30:00-0:35:00,301.711,1.00597,52,294.08,82,3.72,13,0.64,115.136,2878.4,6511.81,48499900
T1,Cocaine 0.3,Trial     7,H9,0:35:00-0:40:00,231.723,0.772821,3,101.48,4,0.36,3,0.24,120.918,3022.96,7429.24,55362700
T1,Cocaine 0.3,Trial     7,H9,0:40:00-0:45:00,0.00778525,0.194631,0,0,0,0,0,0,176.749,4418.72,22703,22703
T1,Cocaine 1,Trial     7,A4,0:00:00-0:05:00,196.302,0.817243,6,239.8,7,0.28,0,0,117.344,2933.61,6537.91,39194800
T1,Cocaine 1,Trial     7,A4,0:05:00-0:10:00,253.537,0.845573,7,299.44,9,0.36,0,0,117.494,2937.34,6459.09,48301100
T1,Cocaine 1,Trial     7,A4,0:10:00-0:15:00,249.49,0.832078,4,299.72,5,0.2,0,0,118.964,2974.1,6271.72,46874800
T1,Cocaine 1,Trial     7,A4,0:15:00-0:20:00,603.217,2.0118,329,274.76,389,17.24,48,2.76,97.0106,2425.27,4503.03,33718700
T1,Cocaine 1,Trial     7,A4,0:20:00-0:25:00,269.937,0.90027,22,298.4,25,1.16,6,0.28,117.006,2925.16,6341.91,47450100
T1,Cocaine 1,Trial     7,A4,0:25:00-0:30:00,698.648,2.33069,331,270.76,434,19.76,64,3.92,90.1809,2254.52,3823.97,28611000
T1,Cocaine 1,Trial     7,A4,0:30:00-0:35:00,269.344,0.898053,17,298.6,20,1,4,0.28,115.973,2899.32,6195.74,46387500
T1,Cocaine 1,Trial     7,A4,0:35:00-0:40:00,260.517,0.868855,7,250.52,9,0.36,0,0,118.284,2957.1,6094.91,45516800
T1,Cocaine 1,Trial     7,A4,0:40:00-0:45:00,0.0613838,1.5346,0,0,0,0,0,0,0.302552,7.5638,4.92885,4.92885
T1,Cocaine 1,Trial     7,A10,0:00:00-0:05:00,333.968,1.13379,122,286,136,5.84,22,1.12,110.135,2753.38,6596.9,48065000
T1,Cocaine 1,Trial     7,A10,0:05:00-0:10:00,313.294,1.04487,97,293.52,102,4.44,13,0.6,113.288,2832.19,6329.24,47140200
T1,Cocaine 1,Trial     7,A10,0:10:00-0:15:00,468.745,1.56332,255,283.52,266,11.36,47,2.28,104.094,2602.35,5945.08,44308700
T1,Cocaine 1,Trial     7,A10,0:15:00-0:20:00,395.999,1.3207,162,287,196,8.64,28,1.4,109.853,2746.32,5963.2,44294700
T1,Cocaine 1,Trial     7,A10,0:20:00-0:25:00,227.141,0.757541,17,298.76,16,0.88,8,0.44,120.13,3003.25,7346.18,54222200
T1,Cocaine 1,Trial     7,A10,0:25:00-0:30:00,298.151,0.994631,47,295.44,59,3.2,17,1.12,116.423,2910.58,6843.56,50854500
T1,Cocaine 1,Trial     7,A10,0:30:00-0:35:00,267.976,0.893492,15,298.48,19,1,8,0.48,118.529,2963.23,6922.03,51631400
T1,Cocaine 1,Trial     7,A10,0:35:00-0:40:00,260.681,0.8694,11,262.32,14,0.72,5,0.32,118.06,2951.49,6659.03,49336800
T1,Cocaine 1,Trial     7,A10,0:40:00-0:45:00,0.00794064,0.198516,0,0,0,0,0,0,44.0509,1101.27,5547.52,5547.52
T1,Cocaine 1,Trial     7,B4,0:00:00-0:05:00,227.191,0.904856,40,296.28,57,2.32,1,0.04,114.362,2859.06,6612.72,41184000
T1,Cocaine 1,Trial     7,B4,0:05:00-0:10:00,209.165,0.697587,14,298.8,19,0.76,1,0.04,118.546,2963.65,7491.64,55902600
T1,Cocaine 1,Trial     7,B4,0:10:00-0:15:00,216.712,0.722758,1,300,0,0,0,0,120.154,3003.86,7169.28,53640500
T1,Cocaine 1,Trial     7,B4,0:15:00-0:20:00,707.713,2.3603,288,268.6,419,21.24,112,6.44,96.967,2424.18,5245.5,39168100
T1,Cocaine 1,Trial     7,B4,0:20:00-0:25:00,236.532,0.788862,12,299.24,12,0.56,4,0.16,119.343,2983.57,6925.9,51902700
T1,Cocaine 1,Trial     7,B4,0:25:00-0:30:00,753.379,2.51328,267,268.44,397,21.24,130,7.88,97.5676,2439.19,5179.24,38730300
T1,Cocaine 1,Trial     7,B4,0:30:00-0:35:00,349.353,1.16482,79,290.16,137,6,15,0.8,111.532,2788.29,6409.89,47939600
T1,Cocaine 1,Trial     7,B4,0:35:00-0:40:00,263.263,0.878013,12,188.88,20,0.84,2,0.08,117.869,2946.72,6461.44,48344500
T1,Cocaine 1,Trial     7,B4,0:40:00-0:45:00,0.0304831,0.762077,0,0,0,0,0,0,177.782,4444.54,5832.14,5832.14
T1,Cocaine 1,Trial     7,B10,0:00:00-0:05:00,536.8,2.3748,262,276.68,322,16,83,4.96,93.5746,2339.36,5291.81,29808700
T1,Cocaine 1,Trial     7,B10,0:05:00-0:10:00,788.871,2.63097,464,262.2,552,25.76,115,6.4,86.6365,2165.91,4294.37,32156200
T1,Cocaine 1,Trial     7,B10,0:10:00-0:15:00,463.903,1.54717,186,284.92,219,10.44,49,3,108.972,2724.3,6352.67,47486200
T1,Cocaine 1,Trial     7,B10,0:15:00-0:20:00,551.722,1.84005,277,273.64,388,16.88,46,2.24,101.14,2528.49,5556.72,41486500
T1,Cocaine 1,Trial     7,B10,0:20:00-0:25:00,191.518,0.638735,5,299.72,5,0.2,1,0.04,120.442,3011.05,7972.07,59376000
T1,Cocaine 1,Trial     7,B10,0:25:00-0:30:00,360.364,1.20217,104,289.28,150,6.92,21,1.2,108.258,2706.45,6978.77,52117400
T1,Cocaine 1,Trial     7,B10,0:30:00-0:35:00,219.861,0.733064,11,298.96,13,0.72,4,0.28,117.992,2949.81,7590.43,56738500
T1,Cocaine 1,Trial     7,B10,0:35:00-0:40:00,226.417,0.755128,2,219.4,2,0.16,2,0.12,120.294,3007.34,7447.78,55798800
T1,Cocaine 1,Trial     7,B10,0:40:00-0:45:00,0.0216474,0.541186,0,0,0,0,0,0,173.57,4339.26,8018.06,8018.06
T1,Cocaine 1,Trial     7,C4,0:00:00-0:05:00,227.551,0.766476,6,299.32,7,0.28,0,0,114.423,2860.57,6516.69,48203900
T1,Cocaine 1,Trial     7,C4,0:05:00-0:10:00,233.16,0.777615,3,299.92,2,0.08,0,0,115.564,2889.09,6348.82,47413000
T1,Cocaine 1,Trial     7,C4,0:10:00-0:15:00,256.566,0.855677,3,299.84,3,0.12,0,0,116.744,2918.59,5851.74,43654000
T1,Cocaine 1,Trial     7,C4,0:15:00-0:20:00,559.158,1.86485,317,276.28,367,15.68,46,2.2,97.373,2434.33,4687.95,34962700
T1,Cocaine 1,Trial     7,C4,0:20:00-0:25:00,343.833,1.14672,55,294.2,78,4.12,23,1.68,112.852,2821.3,5918.62,44259400
T1,Cocaine 1,Trial     7,C4,0:25:00-0:30:00,502.821,1.67741,228,281.8,269,11.96,47,2.52,103.345,2583.64,5175.45,38655400
T1,Cocaine 1,Trial     7,C4,0:30:00-0:35:00,443.017,1.47712,179,287.28,210,8.88,13,0.8,96.856,2421.4,4563.45,34093600
T1,Cocaine 1,Trial     7,C4,0:35:00-0:40:00,243.366,0.811652,18,145.56,18,0.88,4,0.28,117.772,2944.31,6494.34,48512700
T1,Cocaine 1,Trial     7,C4,0:40:00-0:45:00,0.019892,0.497299,0,0,0,0,0,0,153.369,3834.23,7710.1,7710.1
T1,Cocaine 1,Trial     7,C10,0:00:00-0:05:00,583.967,1.95202,272,276.16,346,15.56,82,4.04,93.8196,2345.49,5018.3,36593500
T1,Cocaine 1,Trial     7,C10,0:05:00-0:10:00,274.238,0.914614,69,294.48,81,3.48,19,0.8,110.574,2764.34,6695.49,49707300
T1,Cocaine 1,Trial     7,C10,0:10:00-0:15:00,179.703,0.599329,5,299.64,5,0.2,3,0.12,118.065,2951.61,7857.87,58383900
T1,Cocaine 1,Trial     7,C10,0:15:00-0:20:00,847.442,2.82631,481,254.76,651,29.2,126,6.2,85.374,2134.35,4194.84,31201200
T1,Cocaine 1,Trial     7,C10,0:20:00-0:25:00,286.206,0.954528,44,294.48,76,3.36,8,0.52,114.564,2864.11,6770.74,50306600
T1,Cocaine 1,Trial     7,C10,0:25:00-0:30:00,1236,4.1233,673,227.64,1025,45.96,162,8.48,56.3247,1408.12,1775.49,13287800
T1,Cocaine 1,Trial     7,C10,0:30:00-0:35:00,1292.59,4.30979,736,231.56,989,45.12,188,10.28,53.6069,1340.17,1265.69,9488890
T1,Cocaine 1,Trial     7,C10,0:35:00-0:40:00,434.988,1.45073,188,58.88,248,10.92,31,1.68,102.37,2559.24,5708.88,42702400
T1,Cocaine 1,Trial     7,C10,0:40:00-0:45:00,0.0531405,1.32851,0,0,0,0,0,0,179.045,4476.13,3369.28,3369.28
T1,Cocaine 1,Trial     7,D4,0:00:00-0:05:00,203.233,0.795869,20,298.52,21,0.84,0,0,114.689,2867.22,6410.19,40679100
T1,Cocaine 1,Trial     7,D4,0:05:00-0:10:00,194.324,0.648091,2,299.96,1,0.04,0,0,117.133,2928.32,7551.39,56091700
T1,Cocaine 1,Trial     7,D4,0:10:00-0:15:00,195.562,0.65222,1,300,0,0,0,0,117.862,2946.54,7259.09,54327000
T1,Cocaine 1,Trial     7,D4,0:15:00-0:20:00,774.421,2.58278,395,264.28,501,23.36,110,5.92,95.259,2381.47,4101.64,30647500
T1,Cocaine 1,Trial     7,D4,0:20:00-0:25:00,281.549,0.938997,7,299.04,12,0.6,4,0.16,118.264,2956.61,5925.97,44350000
T1,Cocaine 1,Trial     7,D4,0:25:00-0:30:00,887.594,2.96102,450,257.72,590,28.08,125,6.88,88.3121,2207.8,3504.17,26211200
T1,Cocaine 1,Trial     7,D4,0:30:00-0:35:00,994.422,3.31562,570,249.64,750,33.76,110,5.96,73.6182,1840.46,2518.46,18828000
T1,Cocaine 1,Trial     7,D4,0:35:00-0:40:00,966.986,3.22501,520,200,734,33.4,111,6.48,76.7773,1919.43,3151.26,23521000
T1,Cocaine 1,Trial     7,D4,0:40:00-0:45:00,0.0572409,1.43102,0,0,0,0,0,0,152.634,3815.86,2666.53,2666.53
T1,Cocaine 1,Trial     7,D10,0:00:00-0:05:00,202.694,1.00443,30,199.04,38,2.08,11,0.72,114.353,2858.82,6633.76,32598300
T1,Cocaine 1,Trial     7,D10,0:05:00-0:10:00,253.387,0.845074,12,298.76,17,0.76,2,0.12,118.313,2957.83,6389.41,47486100
T1,Cocaine 1,Trial     7,D10,0:10:00-0:15:00,240.45,0.801927,1,300,0,0,0,0,120.087,3002.17,6105.1,45592900
T1,Cocaine 1,Trial     7,D10,0:15:00-0:20:00,494.677,1.6498,222,280.44,295,12.88,39,1.96,103.572,2589.29,5245.9,39055700
T1,Cocaine 1,Trial     7,D10,0:20:00-0:25:00,240.156,0.800948,16,298.16,25,1.16,6,0.32,117.989,2949.73,7213.29,53421600
T1,Cocaine 1,Trial     7,D10,0:25:00-0:30:00,477.282,1.59221,178,283.8,235,10.64,40,2.16,104.096,2602.39,5471.23,40695000
T1,Cocaine 1,Trial     7,D10,0:30:00-0:35:00,481.964,1.60697,170,285.52,212,9.52,32,1.8,99.5381,2488.45,4782.42,35748600
T1,Cocaine 1,Trial     7,D10,0:35:00-0:40:00,337.122,1.12434,52,294.28,69,3.4,17,1,114.217,2855.42,5853.34,43607400
T1,Cocaine 1,Trial     7,D10,0:40:00-0:45:00,0.0316161,0.790402,0,0,0,0,0,0,95.866,2396.65,3032.19,3032.19
T1,Cocaine 1,Trial     7,E4,0:00:00-0:05:00,388.06,1.53602,169,236.36,240,10.68,33,1.84,103.934,2598.34,6649.27,41478100
T1,Cocaine 1,Trial     7,E4,0:05:00-0:10:00,370.694,1.23631,139,286.88,191,8.4,34,1.8,110.069,2751.73,7988.05,58728200
T1,Cocaine 1,Trial     7,E4,0:10:00-0:15:00,651.595,2.17314,435,267.48,512,21.72,68,3.16,92.8571,2321.43,4782.1,35684000
T1,Cocaine 1,Trial     7,E4,0:15:00-0:20:00,529.473,1.76585,277,274.8,362,15.52,58,2.6,103.514,2587.85,5819.52,43064500
T1,Cocaine 1,Trial     7,E4,0:20:00-0:25:00,216.233,0.72116,14,298.76,19,0.8,2,0.12,118.158,2953.94,7216.3,53379000
T1,Cocaine 1,Trial     7,E4,0:25:00-0:30:00,527.753,1.76059,228,276.8,332,15,57,3.16,102.573,2564.33,6103.06,45358000
T1,Cocaine 1,Trial     7,E4,0:30:00-0:35:00,343.363,1.14485,105,289.36,154,6.88,22,1.16,110.062,2751.55,6646.99,49380500
T1,Cocaine 1,Trial     7,E4,0:35:00-0:40:00,235.55,0.785586,30,267.2,49,2.12,6,0.28,117.043,2926.08,7539.37,56236200
T1,Cocaine 1,Trial     7,E4,0:40:00-0:45:00,0.0265363,0.663407,0,0,0,0,0,0,173.179,4329.47,6526.11,6526.11
T1,Cocaine 1,Trial     7,E10,0:00:00-0:05:00,114.387,0.595395,5,299.44,4,0.16,0,0,121.015,3025.37,8624.73,37491700
T1,Cocaine 1,Trial     7,E10,0:05:00-0:10:00,326.828,1.40197,131,289.28,167,7.24,17,0.92,103.618,2590.44,6487.01,37306800
T1,Cocaine 1,Trial     7,E10,0:10:00-0:15:00,630.972,2.10436,335,274.36,394,17.96,68,3.84,95.7777,2394.44,4871.74,36382200
T1,Cocaine 1,Trial     7,E10,0:15:00-0:20:00,510.206,1.70159,268,278.96,328,14.16,38,2.04,98.6226,2465.57,5174.05,38629400
T1,Cocaine 1,Trial     7,E10,0:20:00-0:25:00,187.663,0.625876,3,299.72,4,0.16,0,0,118.947,2973.69,8350.69,62312800
T1,Cocaine 1,Trial     7,E10,0:25:00-0:30:00,276.121,0.921141,43,295.96,54,2.84,16,1.16,115.574,2889.36,7362.97,54839400
T1,Cocaine 1,Trial     7,E10,0:30:00-0:35:00,302.022,1.00701,48,233.48,75,3.28,7,0.44,116.293,2907.32,6656.36,49876100
T1,Cocaine 1,Trial     7,E10,0:35:00-0:40:00,191.564,0.638887,0,0,0,0,0,0,119.615,2990.37,7998.31,59811300
T1,Cocaine 1,Trial     7,E10,0:40:00-0:45:00,0.0709758,1.77439,0,0,0,0,0,0,172.971,4324.26,2437.04,2437.04
T1,Cocaine 1,Trial     7,F4,0:00:00-0:05:00,139.853,0.579054,10,298.84,13,0.52,0,0,119.96,2999.01,8613.53,51035100
T1,Cocaine 1,Trial     7,F4,0:05:00-0:10:00,175.736,0.586098,6,299.64,7,0.28,0,0,120.956,3023.9,8248.05,59682900
T1,Cocaine 1,Trial     7,F4,0:10:00-0:15:00,170.712,0.569342,5,299.56,6,0.32,2,0.16,120.683,3017.08,8389.3,61460000
T1,Cocaine 1,Trial     7,F4,0:15:00-0:20:00,464.305,1.54851,194,279.08,294,13.32,41,2.52,104.948,2623.7,6463.01,47722900
T1,Cocaine 1,Trial     7,F4,0:20:00-0:25:00,208.696,0.696024,4,299.8,3,0.12,1,0.04,120.309,3007.73,7250.01,53838600
T1,Cocaine 1,Trial     7,F4,0:25:00-0:30:00,418.394,1.39576,153,283.4,242,10.56,24,1.48,110.58,2764.49,6448.24,47923400
T1,Cocaine 1,Trial     7,F4,0:30:00-0:35:00,227.594,0.75885,10,298.84,16,0.68,1,0.04,119.445,2986.13,7206.08,53670900
T1,Cocaine 1,Trial     7,F4,0:35:00-0:40:00,221.326,0.738147,5,50.92,7,0.28,1,0.04,120.555,3013.87,7179.98,53526700
T1,Cocaine 1,Trial     7,F4,0:40:00-0:45:00,0.0301933,0.754833,0,0,0,0,0,0,53.9151,1347.88,1785.66,1785.66
T1,Cocaine 1,Trial     7,F10,0:00:00-0:05:00,841.78,2.86125,411,259.72,558,26.96,115,7.12,90.3077,2257.69,4097.12,29978600
T1,Cocaine 1,Trial     7,F10,0:05:00-0:10:00,644.267,2.1487,312,272.08,407,18.88,80,4.56,97.4498,2436.24,5232.48,39034300
T1,Cocaine 1,Trial     7,F10,0:10:00-0:15:00,195.515,0.652065,3,299.92,2,0.08,0,0,120.349,3008.73,7955.07,58955000
T1,Cocaine 1,Trial     7,F10,0:15:00-0:20:00,467.333,1.55861,231,281.28,288,12.64,30,1.6,102.033,2550.83,5657.7,41985800
T1,Cocaine 1,Trial     7,F10,0:20:00-0:25:00,232.479,0.775343,16,298.56,18,0.96,9,0.52,118.941,2973.53,7546.55,55889800
T1,Cocaine 1,Trial     7,F10,0:25:00-0:30:00,512.037,1.70816,209,280.6,290,12.84,36,2.12,104.56,2614,5839.33,43584700
T1,Cocaine 1,Trial     7,F10,0:30:00-0:35:00,225.029,0.750297,1,136.32,2,0.08,0,0,118.981,2974.52,6698.57,49636400
T1,Cocaine 1,Trial     7,F10,0:35:00-0:40:00,170.757,0.569495,0,0,0,0,0,0,120.432,3010.8,8072.09,59741500
T1,Cocaine 1,Trial     7,F10,0:40:00-0:45:00,0.0243283,0.608208,0,0,0,0,0,0,163.428,4085.7,6717.61,6717.61
T1,Cocaine 1,Trial     7,G4,0:00:00-0:05:00,215.676,0.739833,10,299,11,0.48,1,0.04,117.194,2929.85,7353.84,52947600
T1,Cocaine 1,Trial     7,G4,0:05:00-0:10:00,231.437,0.77187,4,299.76,4,0.16,0,0,118.279,2956.98,6730.02,50030900
T1,Cocaine 1,Trial     7,G4,0:10:00-0:15:00,217.894,0.7267,7,299.28,10,0.48,3,0.16,118.927,2973.18,7091.75,51982500
T1,Cocaine 1,Trial     7,G4,0:15:00-0:20:00,527.703,1.76089,284,276.68,354,15.4,45,2.32,101.718,2542.95,5035.07,37455900
T1,Cocaine 1,Trial     7,G4,0:20:00-0:25:00,94.8226,0.690322,3,299.84,2,0.08,1,0.04,120.633,3015.83,7245.81,24447300
T1,Cocaine 1,Trial     7,G4,0:25:00-0:30:00,320.396,1.0932,57,295.16,65,3.36,26,1.44,113.772,2844.3,6369.69,46103800
T1,Cocaine 1,Trial     7,G4,0:30:00-0:35:00,347.391,1.15859,72,293.8,80,3.96,39,1.88,112.584,2814.59,5872.86,43664700
T1,Cocaine 1,Trial     7,G4,0:35:00-0:40:00,256.29,0.854756,28,273.84,30,1.52,11,0.52,116.444,2911.1,6595.98,49219200
T1,Cocaine 1,Trial     7,G4,0:40:00-0:45:00,0.0201219,0.503048,0,0,0,0,0,0,27.2693,681.733,1355.21,1355.21
T1,Cocaine 1,Trial     7,G10,0:00:00-0:05:00,275.13,0.918448,35,296.56,50,2.24,9,0.44,117.023,2925.58,6561.58,48673800
T1,Cocaine 1,Trial     7,G10,0:05:00-0:10:00,282.512,0.942211,45,295.12,69,3.28,14,0.84,114.126,2853.15,6846.4,50827700
T1,Cocaine 1,Trial     7,G10,0:10:00-0:15:00,221.391,0.738362,10,298.84,16,0.76,3,0.16,118.199,2954.97,7464.88,55158000
T1,Cocaine 1,Trial     7,G10,0:15:00-0:20:00,507.409,1.69227,197,280.32,274,12.72,61,3.24,106.38,2659.51,6092.14,45179300
T1,Cocaine 1,Trial     7,G10,0:20:00-0:25:00,600.551,2.00291,307,272.72,410,17.96,57,3,98.4521,2461.3,5066.11,37762800
